time,current,speed
7.568,9.8041,93.535
7.569,9.8041,93.535
7.57,9.8041,93.536
7.571,9.8041,93.536
7.572,9.8041,93.536
7.573,9.8041,93.536
7.574,9.8041,93.536
7.575,9.8041,93.536
7.576,9.8041,93.536
7.577,9.8041,93.536
7.578,9.8041,93.536
7.579,9.8041,93.536
7.58,9.8041,93.536
7.581,9.8041,93.537
7.582,9.8041,93.537
7.583,9.8041,93.537
7.584,9.8041,93.537
7.585,9.8041,93.537
7.586,9.8041,93.537
7.587,9.8041,93.537
7.588,9.8041,93.537
7.589,9.8041,93.537
7.59,9.8041,93.537
7.591,9.8041,93.537
7.592,9.8041,93.537
7.593,9.8041,93.538
7.594,9.8041,93.538
7.595,9.8041,93.538
7.596,9.8041,93.538
7.597,9.8041,93.538
7.598,9.8041,93.538
7.599,9.8041,93.538
7.6,9.8041,93.538
7.601,9.8041,93.538
7.602,9.8041,93.538
7.603,9.8041,93.538
7.604,9.8041,93.538
7.605,9.8041,93.539
7.606,9.8041,93.539
7.607,9.8041,93.539
7.608,9.8041,93.539
7.609,9.8041,93.539
7.61,9.8041,93.539
7.611,9.8041,93.539
7.612,9.8041,93.539
7.613,9.8041,93.539
7.614,9.8041,93.539
7.615,9.8041,93.539
7.616,9.8041,93.539
7.617,9.8041,93.54
7.618,9.8041,93.54
7.619,9.8041,93.54
7.62,9.8041,93.54
7.621,9.8041,93.54
7.622,9.8041,93.54
7.623,9.8041,93.54
7.624,9.8041,93.54
7.625,9.8041,93.54
7.626,9.8041,93.54
7.627,9.8041,93.54
7.628,9.8041,93.54
7.629,9.8041,93.541
7.63,9.8041,93.541
7.631,9.8041,93.541
7.632,9.8041,93.541
7.633,9.8041,93.541
7.634,9.8041,93.541
7.635,9.8041,93.541
7.636,9.8041,93.541
7.637,9.8041,93.541
7.638,9.8041,93.541
7.639,9.8041,93.541
7.64,9.8041,93.541
7.641,9.8041,93.541
7.642,9.8041,93.542
7.643,9.8041,93.542
7.644,9.8041,93.542
7.645,9.8041,93.542
7.646,9.8041,93.542
7.647,9.8041,93.542
7.648,9.8041,93.542
7.649,9.8041,93.542
7.65,9.8041,93.542
7.651,9.8041,93.542
7.652,9.8041,93.542
7.653,9.8041,93.542
7.654,9.8041,93.543
7.655,9.8041,93.543
7.656,9.8041,93.543
7.657,9.8041,93.543
7.658,9.8041,93.543
7.659,9.8041,93.543
7.66,9.8041,93.543
7.661,9.8041,93.543
7.662,9.8041,93.543
7.663,9.8041,93.543
7.664,9.8041,93.543
7.665,9.8041,93.543
7.666,9.8041,93.543
7.667,9.8041,93.544
7.668,9.8041,93.544
7.669,9.8041,93.544
7.67,9.8041,93.544
7.671,9.8041,93.544
7.672,9.8041,93.544
7.673,9.8041,93.544
7.674,9.8041,93.544
7.675,9.8041,93.544
7.676,9.8041,93.544
7.677,9.8041,93.544
7.678,9.8041,93.544
7.679,9.8041,93.544
7.68,9.8041,93.545
7.681,9.8041,93.545
7.682,9.8041,93.545
7.683,9.8041,93.545
7.684,9.8041,93.545
7.685,9.8041,93.545
7.686,9.8041,93.545
7.687,9.8041,93.545
7.688,9.8041,93.545
7.689,9.8041,93.545
7.69,9.8041,93.545
7.691,9.8041,93.545
7.692,9.8041,93.545
7.693,9.8041,93.546
7.694,9.8041,93.546
7.695,9.8041,93.546
7.696,9.8041,93.546
7.697,9.8041,93.546
7.698,9.8041,93.546
7.699,9.8041,93.546
7.7,9.8041,93.546
7.701,9.8041,93.546
7.702,9.8041,93.546
7.703,9.8041,93.546
7.704,9.8041,93.546
7.705,9.8041,93.546
7.706,9.8041,93.547
7.707,9.8041,93.547
7.708,9.8041,93.547
7.709,9.8041,93.547
7.71,9.8041,93.547
7.711,9.8041,93.547
7.712,9.8041,93.547
7.713,9.8041,93.547
7.714,9.8041,93.547
7.715,9.8041,93.547
7.716,9.8041,93.547
7.717,9.8041,93.547
7.718,9.8041,93.547
7.719,9.8041,93.548
7.72,9.8041,93.548
7.721,9.8041,93.548
7.722,9.8041,93.548
7.723,9.8041,93.548
7.724,9.8041,93.548
7.725,9.8041,93.548
7.726,9.8041,93.548
7.727,9.8041,93.548
7.728,9.8041,93.548
7.729,9.8041,93.548
7.73,9.8041,93.548
7.731,9.8041,93.548
7.732,9.8041,93.548
7.733,9.8041,93.549
7.734,9.8041,93.549
7.735,9.8041,93.549
7.736,9.8041,93.549
7.737,9.8041,93.549
7.738,9.8041,93.549
7.739,9.8041,93.549
7.74,9.8041,93.549
7.741,9.8041,93.549
7.742,9.8041,93.549
7.743,9.8041,93.549
7.744,9.8041,93.549
7.745,9.8041,93.549
7.746,9.8041,93.55
7.747,9.8041,93.55
7.748,9.8041,93.55
7.749,9.8041,93.55
7.75,9.8041,93.55
7.751,9.8041,93.55
7.752,9.8041,93.55
7.753,9.8041,93.55
7.754,9.8041,93.55
7.755,9.8041,93.55
7.756,9.8041,93.55
7.757,9.8041,93.55
7.758,9.8041,93.55
7.759,9.8041,93.55
7.76,9.8041,93.551
7.761,9.8041,93.551
7.762,9.8041,93.551
7.763,9.8041,93.551
7.764,9.8041,93.551
7.765,9.8041,93.551
7.766,9.8041,93.551
7.767,9.8041,93.551
7.768,9.8041,93.551
7.769,9.8041,93.551
7.77,9.8041,93.551
7.771,9.8041,93.551
7.772,9.8041,93.551
7.773,9.8041,93.551
7.774,9.8041,93.552
7.775,9.8041,93.552
7.776,9.8041,93.552
7.777,9.8041,93.552
7.778,9.8041,93.552
7.779,9.8041,93.552
7.78,9.8041,93.552
7.781,9.8041,93.552
7.782,9.8041,93.552
7.783,9.8041,93.552
7.784,9.8041,93.552
7.785,9.8041,93.552
7.786,9.8041,93.552
7.787,9.8041,93.552
7.788,9.8041,93.552
7.789,9.8041,93.553
7.79,9.8041,93.553
7.791,9.8041,93.553
7.792,9.8041,93.553
7.793,9.8041,93.553
7.794,9.8041,93.553
7.795,9.8041,93.553
7.796,9.8041,93.553
7.797,9.8041,93.553
7.798,9.8041,93.553
7.799,9.8041,93.553
7.8,9.8041,93.553
7.801,9.8041,93.553
7.802,9.8041,93.553
7.803,9.8041,93.554
7.804,9.8041,93.554
7.805,9.8041,93.554
7.806,9.8041,93.554
7.807,9.8041,93.554
7.808,9.8041,93.554
7.809,9.8041,93.554
7.81,9.8041,93.554
7.811,9.8041,93.554
7.812,9.8041,93.554
7.813,9.8041,93.554
7.814,9.8041,93.554
7.815,9.8041,93.554
7.816,9.8041,93.554
7.817,9.8041,93.554
7.818,9.8041,93.555
7.819,9.8041,93.555
7.82,9.8041,93.555
7.821,9.8041,93.555
7.822,9.8041,93.555
7.823,9.8041,93.555
7.824,9.8041,93.555
7.825,9.8041,93.555
7.826,9.8041,93.555
7.827,9.8041,93.555
7.828,9.8041,93.555
7.829,9.8041,93.555
7.83,9.8041,93.555
7.831,9.8041,93.555
7.832,9.8041,93.555
7.833,9.8041,93.556
7.834,9.8041,93.556
7.835,9.8041,93.556
7.836,9.8041,93.556
7.837,9.8041,93.556
7.838,9.8041,93.556
7.839,9.8041,93.556
7.84,9.8041,93.556
7.841,9.8041,93.556
7.842,9.8041,93.556
7.843,9.8041,93.556
7.844,9.8041,93.556
7.845,9.8041,93.556
7.846,9.8041,93.556
7.847,9.8041,93.556
7.848,9.8041,93.557
7.849,9.8041,93.557
7.85,9.8041,93.557
7.851,9.8041,93.557
7.852,9.8041,93.557
7.853,9.8041,93.557
7.854,9.8041,93.557
7.855,9.8041,93.557
7.856,9.8041,93.557
7.857,9.8041,93.557
7.858,9.8041,93.557
7.859,9.8041,93.557
7.86,9.8041,93.557
7.861,9.8041,93.557
7.862,9.8041,93.557
7.863,9.8041,93.558
7.864,9.8041,93.558
7.865,9.8041,93.558
7.866,9.8041,93.558
7.867,9.8041,93.558
7.868,9.8041,93.558
7.869,9.8041,93.558
7.87,9.8041,93.558
7.871,9.8041,93.558
7.872,9.8041,93.558
7.873,9.8041,93.558
7.874,9.8041,93.558
7.875,9.8041,93.558
7.876,9.8041,93.558
7.877,9.8041,93.558
7.878,9.8041,93.558
7.879,9.8041,93.559
7.88,9.804,93.559
7.881,9.804,93.559
7.882,9.804,93.559
7.883,9.804,93.559
7.884,9.804,93.559
7.885,9.804,93.559
7.886,9.804,93.559
7.887,9.804,93.559
7.888,9.804,93.559
7.889,9.804,93.559
7.89,9.804,93.559
7.891,9.804,93.559
7.892,9.804,93.559
7.893,9.804,93.559
7.894,9.804,93.559
7.895,9.804,93.56
7.896,9.804,93.56
7.897,9.804,93.56
7.898,9.804,93.56
7.899,9.804,93.56
7.9,9.804,93.56
7.901,9.804,93.56
7.902,9.804,93.56
7.903,9.804,93.56
7.904,9.804,93.56
7.905,9.804,93.56
7.906,9.804,93.56
7.907,9.804,93.56
7.908,9.804,93.56
7.909,9.804,93.56
7.91,9.804,93.56
7.911,9.804,93.561
7.912,9.804,93.561
7.913,9.804,93.561
7.914,9.804,93.561
7.915,9.804,93.561
7.916,9.804,93.561
7.917,9.804,93.561
7.918,9.804,93.561
7.919,9.804,93.561
7.92,9.804,93.561
7.921,9.804,93.561
7.922,9.804,93.561
7.923,9.804,93.561
7.924,9.804,93.561
7.925,9.804,93.561
7.926,9.804,93.561
7.927,9.804,93.561
7.928,9.804,93.562
7.929,9.804,93.562
7.93,9.804,93.562
7.931,9.804,93.562
7.932,9.804,93.562
7.933,9.804,93.562
7.934,9.804,93.562
7.935,9.804,93.562
7.936,9.804,93.562
7.937,9.804,93.562
7.938,9.804,93.562
7.939,9.804,93.562
7.94,9.804,93.562
7.941,9.804,93.562
7.942,9.804,93.562
7.943,9.804,93.562
7.944,9.804,93.562
7.945,9.804,93.563
7.946,9.804,93.563
7.947,9.804,93.563
7.948,9.804,93.563
7.949,9.804,93.563
7.95,9.804,93.563
7.951,9.804,93.563
7.952,9.804,93.563
7.953,9.804,93.563
7.954,9.804,93.563
7.955,9.804,93.563
7.956,9.804,93.563
7.957,9.804,93.563
7.958,9.804,93.563
7.959,9.804,93.563
7.96,9.804,93.563
7.961,9.804,93.563
7.962,9.804,93.564
7.963,9.804,93.564
7.964,9.804,93.564
7.965,9.804,93.564
7.966,9.804,93.564
7.967,9.804,93.564
7.968,9.804,93.564
7.969,9.804,93.564
7.97,9.804,93.564
7.971,9.804,93.564
7.972,9.804,93.564
7.973,9.804,93.564
7.974,9.804,93.564
7.975,9.804,93.564
7.976,9.804,93.564
7.977,9.804,93.564
7.978,9.804,93.564
7.979,9.804,93.565
7.98,9.804,93.565
7.981,9.804,93.565
7.982,9.804,93.565
7.983,9.804,93.565
7.984,9.804,93.565
7.985,9.804,93.565
7.986,9.804,93.565
7.987,9.804,93.565
7.988,9.804,93.565
7.989,9.804,93.565
7.99,9.804,93.565
7.991,9.804,93.565
7.992,9.804,93.565
7.993,9.804,93.565
7.994,9.804,93.565
7.995,9.804,93.565
7.996,9.804,93.565
7.997,9.804,93.566
7.998,9.804,93.566
7.999,9.804,93.566
8,9.804,93.566
8.001,9.804,93.566
8.002,9.804,93.566
8.003,9.804,93.566
8.004,9.804,93.566
8.005,9.804,93.566
8.006,9.804,93.566
8.007,9.804,93.566
8.008,9.804,93.566
8.009,9.804,93.566
8.01,9.804,93.566
8.011,9.804,93.566
8.012,9.804,93.566
8.013,9.804,93.566
8.014,9.804,93.566
8.015,9.804,93.567
8.016,9.804,93.567
8.017,9.804,93.567
8.018,9.804,93.567
8.019,9.804,93.567
8.02,9.804,93.567
8.021,9.804,93.567
8.022,9.804,93.567
8.023,9.804,93.567
8.024,9.804,93.567
8.025,9.804,93.567
8.026,9.804,93.567
8.027,9.804,93.567
8.028,9.804,93.567
8.029,9.804,93.567
8.03,9.804,93.567
8.031,9.804,93.567
8.032,9.804,93.567
8.033,9.804,93.568
8.034,9.804,93.568
8.035,9.804,93.568
8.036,9.804,93.568
8.037,9.804,93.568
8.038,9.804,93.568
8.039,9.804,93.568
8.04,9.804,93.568
8.041,9.804,93.568
8.042,9.804,93.568
8.043,9.804,93.568
8.044,9.804,93.568
8.045,9.804,93.568
8.046,9.804,93.568
8.047,9.804,93.568
8.048,9.804,93.568
8.049,9.804,93.568
8.05,9.804,93.568
8.051,9.804,93.568
8.052,9.804,93.569
8.053,9.804,93.569
8.054,9.804,93.569
8.055,9.804,93.569
8.056,9.804,93.569
8.057,9.804,93.569
8.058,9.804,93.569
8.059,9.804,93.569
8.06,9.804,93.569
8.061,9.804,93.569
8.062,9.804,93.569
8.063,9.804,93.569
8.064,9.804,93.569
8.065,9.804,93.569
8.066,9.804,93.569
8.067,9.804,93.569
8.068,9.804,93.569
8.069,9.804,93.569
8.07,9.804,93.569
8.071,9.804,93.57
8.072,9.804,93.57
8.073,9.804,93.57
8.074,9.804,93.57
8.075,9.804,93.57
8.076,9.804,93.57
8.077,9.804,93.57
8.078,9.804,93.57
8.079,9.804,93.57
8.08,9.804,93.57
8.081,9.804,93.57
8.082,9.804,93.57
8.083,9.804,93.57
8.084,9.804,93.57
8.085,9.804,93.57
8.086,9.804,93.57
8.087,9.804,93.57
8.088,9.804,93.57
8.089,9.804,93.57
8.09,9.804,93.571
8.091,9.804,93.571
8.092,9.804,93.571
8.093,9.804,93.571
8.094,9.804,93.571
8.095,9.804,93.571
8.096,9.804,93.571
8.097,9.804,93.571
8.098,9.804,93.571
8.099,9.804,93.571
8.1,9.804,93.571
8.101,9.804,93.571
8.102,9.804,93.571
8.103,9.804,93.571
8.104,9.804,93.571
8.105,9.804,93.571
8.106,9.804,93.571
8.107,9.804,93.571
8.108,9.804,93.571
8.109,9.804,93.571
8.11,9.804,93.572
8.111,9.804,93.572
8.112,9.804,93.572
8.113,9.804,93.572
8.114,9.804,93.572
8.115,9.804,93.572
8.116,9.804,93.572
8.117,9.804,93.572
8.118,9.804,93.572
8.119,9.804,93.572
8.12,9.804,93.572
8.121,9.804,93.572
8.122,9.804,93.572
8.123,9.804,93.572
8.124,9.804,93.572
8.125,9.804,93.572
8.126,9.804,93.572
8.127,9.804,93.572
8.128,9.804,93.572
8.129,9.804,93.572
8.13,9.804,93.573
8.131,9.804,93.573
8.132,9.804,93.573
8.133,9.804,93.573
8.134,9.804,93.573
8.135,9.804,93.573
8.136,9.804,93.573
8.137,9.804,93.573
8.138,9.804,93.573
8.139,9.804,93.573
8.14,9.804,93.573
8.141,9.804,93.573
8.142,9.804,93.573
8.143,9.804,93.573
8.144,9.804,93.573
8.145,9.804,93.573
8.146,9.804,93.573
8.147,9.804,93.573
8.148,9.804,93.573
8.149,9.804,93.573
8.15,9.804,93.573
8.151,9.804,93.574
8.152,9.804,93.574
8.153,9.804,93.574
8.154,9.804,93.574
8.155,9.804,93.574
8.156,9.804,93.574
8.157,9.804,93.574
8.158,9.804,93.574
8.159,9.804,93.574
8.16,9.804,93.574
8.161,9.804,93.574
8.162,9.804,93.574
8.163,9.804,93.574
8.164,9.804,93.574
8.165,9.804,93.574
8.166,9.804,93.574
8.167,9.804,93.574
8.168,9.804,93.574
8.169,9.804,93.574
8.17,9.804,93.574
8.171,9.804,93.574
8.172,9.804,93.575
8.173,9.804,93.575
8.174,9.804,93.575
8.175,9.804,93.575
8.176,9.804,93.575
8.177,9.804,93.575
8.178,9.804,93.575
8.179,9.804,93.575
8.18,9.804,93.575
8.181,9.804,93.575
8.182,9.804,93.575
8.183,9.804,93.575
8.184,9.804,93.575
8.185,9.804,93.575
8.186,9.804,93.575
8.187,9.804,93.575
8.188,9.804,93.575
8.189,9.804,93.575
8.19,9.804,93.575
8.191,9.804,93.575
8.192,9.804,93.575
8.193,9.804,93.576
8.194,9.804,93.576
8.195,9.804,93.576
8.196,9.804,93.576
8.197,9.804,93.576
8.198,9.804,93.576
8.199,9.804,93.576
8.2,9.804,93.576
8.201,9.804,93.576
8.202,9.804,93.576
8.203,9.804,93.576
8.204,9.804,93.576
8.205,9.804,93.576
8.206,9.804,93.576
8.207,9.804,93.576
8.208,9.804,93.576
8.209,9.804,93.576
8.21,9.804,93.576
8.211,9.804,93.576
8.212,9.804,93.576
8.213,9.804,93.576
8.214,9.804,93.576
8.215,9.804,93.577
8.216,9.804,93.577
8.217,9.804,93.577
8.218,9.804,93.577
8.219,9.804,93.577
8.22,9.804,93.577
8.221,9.804,93.577
8.222,9.804,93.577
8.223,9.804,93.577
8.224,9.804,93.577
8.225,9.804,93.577
8.226,9.804,93.577
8.227,9.804,93.577
8.228,9.804,93.577
8.229,9.804,93.577
8.23,9.804,93.577
8.231,9.804,93.577
8.232,9.804,93.577
8.233,9.804,93.577
8.234,9.804,93.577
8.235,9.804,93.577
8.236,9.804,93.577
8.237,9.804,93.577
8.238,9.804,93.578
8.239,9.804,93.578
8.24,9.804,93.578
8.241,9.804,93.578
8.242,9.804,93.578
8.243,9.804,93.578
8.244,9.804,93.578
8.245,9.804,93.578
8.246,9.804,93.578
8.247,9.804,93.578
8.248,9.804,93.578
8.249,9.804,93.578
8.25,9.804,93.578
8.251,9.804,93.578
8.252,9.804,93.578
8.253,9.804,93.578
8.254,9.804,93.578
8.255,9.804,93.578
8.256,9.804,93.578
8.257,9.804,93.578
8.258,9.804,93.578
8.259,9.804,93.578
8.26,9.804,93.578
8.261,9.804,93.579
8.262,9.804,93.579
8.263,9.804,93.579
8.264,9.804,93.579
8.265,9.804,93.579
8.266,9.804,93.579
8.267,9.804,93.579
8.268,9.804,93.579
8.269,9.804,93.579
8.27,9.804,93.579
8.271,9.804,93.579
8.272,9.804,93.579
8.273,9.804,93.579
8.274,9.804,93.579
8.275,9.804,93.579
8.276,9.804,93.579
8.277,9.804,93.579
8.278,9.804,93.579
8.279,9.804,93.579
8.28,9.804,93.579
8.281,9.804,93.579
8.282,9.804,93.579
8.283,9.804,93.579
8.284,9.804,93.58
8.285,9.804,93.58
8.286,9.804,93.58
8.287,9.804,93.58
8.288,9.804,93.58
8.289,9.804,93.58
8.29,9.804,93.58
8.291,9.804,93.58
8.292,9.804,93.58
8.293,9.804,93.58
8.294,9.804,93.58
8.295,9.804,93.58
8.296,9.804,93.58
8.297,9.804,93.58
8.298,9.804,93.58
8.299,9.804,93.58
8.3,9.804,93.58
8.301,9.804,93.58
8.302,9.804,93.58
8.303,9.804,93.58
8.304,9.804,93.58
8.305,9.804,93.58
8.306,9.804,93.58
8.307,9.804,93.58
8.308,9.804,93.58
8.309,9.804,93.581
8.31,9.804,93.581
8.311,9.804,93.581
8.312,9.804,93.581
8.313,9.804,93.581
8.314,9.804,93.581
8.315,9.804,93.581
8.316,9.804,93.581
8.317,9.804,93.581
8.318,9.804,93.581
8.319,9.804,93.581
8.32,9.804,93.581
8.321,9.804,93.581
8.322,9.804,93.581
8.323,9.804,93.581
8.324,9.804,93.581
8.325,9.804,93.581
8.326,9.804,93.581
8.327,9.804,93.581
8.328,9.804,93.581
8.329,9.804,93.581
8.33,9.804,93.581
8.331,9.804,93.581
8.332,9.804,93.581
8.333,9.804,93.582
8.334,9.804,93.582
8.335,9.804,93.582
8.336,9.804,93.582
8.337,9.804,93.582
8.338,9.804,93.582
8.339,9.804,93.582
8.34,9.804,93.582
8.341,9.804,93.582
8.342,9.804,93.582
8.343,9.804,93.582
8.344,9.804,93.582
8.345,9.804,93.582
8.346,9.804,93.582
8.347,9.804,93.582
8.348,9.804,93.582
8.349,9.804,93.582
8.35,9.804,93.582
8.351,9.804,93.582
8.352,9.804,93.582
8.353,9.804,93.582
8.354,9.804,93.582
8.355,9.804,93.582
8.356,9.804,93.582
8.357,9.804,93.582
8.358,9.804,93.582
8.359,9.804,93.583
8.36,9.804,93.583
8.361,9.804,93.583
8.362,9.804,93.583
8.363,9.804,93.583
8.364,9.804,93.583
8.365,9.804,93.583
8.366,9.804,93.583
8.367,9.804,93.583
8.368,9.804,93.583
8.369,9.804,93.583
8.37,9.804,93.583
8.371,9.804,93.583
8.372,9.804,93.583
8.373,9.804,93.583
8.374,9.804,93.583
8.375,9.804,93.583
8.376,9.804,93.583
8.377,9.804,93.583
8.378,9.804,93.583
8.379,9.804,93.583
8.38,9.804,93.583
8.381,9.804,93.583
8.382,9.804,93.583
8.383,9.804,93.583
8.384,9.804,93.583
8.385,9.804,93.584
8.386,9.804,93.584
8.387,9.804,93.584
8.388,9.804,93.584
8.389,9.804,93.584
8.39,9.804,93.584
8.391,9.804,93.584
8.392,9.804,93.584
8.393,9.804,93.584
8.394,9.804,93.584
8.395,9.804,93.584
8.396,9.804,93.584
8.397,9.804,93.584
8.398,9.804,93.584
8.399,9.804,93.584
8.4,9.804,93.584
8.401,9.804,93.584
8.402,9.804,93.584
8.403,9.804,93.584
8.404,9.804,93.584
8.405,9.804,93.584
8.406,9.804,93.584
8.407,9.804,93.584
8.408,9.804,93.584
8.409,9.804,93.584
8.41,9.804,93.584
8.411,9.804,93.584
8.412,9.804,93.585
8.413,9.804,93.585
8.414,9.804,93.585
8.415,9.804,93.585
8.416,9.804,93.585
8.417,9.804,93.585
8.418,9.804,93.585
8.419,9.804,93.585
8.42,9.804,93.585
8.421,9.804,93.585
8.422,9.804,93.585
8.423,9.804,93.585
8.424,9.804,93.585
8.425,9.804,93.585
8.426,9.804,93.585
8.427,9.804,93.585
8.428,9.804,93.585
8.429,9.804,93.585
8.43,9.804,93.585
8.431,9.804,93.585
8.432,9.804,93.585
8.433,9.804,93.585
8.434,9.804,93.585
8.435,9.804,93.585
8.436,9.804,93.585
8.437,9.804,93.585
8.438,9.804,93.585
8.439,9.804,93.586
8.44,9.804,93.586
8.441,9.804,93.586
8.442,9.804,93.586
8.443,9.804,93.586
8.444,9.804,93.586
8.445,9.804,93.586
8.446,9.804,93.586
8.447,9.804,93.586
8.448,9.804,93.586
8.449,9.804,93.586
8.45,9.804,93.586
8.451,9.804,93.586
8.452,9.804,93.586
8.453,9.804,93.586
8.454,9.804,93.586
8.455,9.804,93.586
8.456,9.804,93.586
8.457,9.804,93.586
8.458,9.804,93.586
8.459,9.804,93.586
8.46,9.804,93.586
8.461,9.804,93.586
8.462,9.804,93.586
8.463,9.804,93.586
8.464,9.804,93.586
8.465,9.804,93.586
8.466,9.804,93.586
8.467,9.804,93.586
8.468,9.804,93.587
8.469,9.804,93.587
8.47,9.804,93.587
8.471,9.804,93.587
8.472,9.804,93.587
8.473,9.804,93.587
8.474,9.804,93.587
8.475,9.804,93.587
8.476,9.804,93.587
8.477,9.804,93.587
8.478,9.804,93.587
8.479,9.804,93.587
8.48,9.804,93.587
8.481,9.804,93.587
8.482,9.804,93.587
8.483,9.804,93.587
8.484,9.804,93.587
8.485,9.804,93.587
8.486,9.804,93.587
8.487,9.804,93.587
8.488,9.804,93.587
8.489,9.804,93.587
8.49,9.804,93.587
8.491,9.804,93.587
8.492,9.804,93.587
8.493,9.804,93.587
8.494,9.804,93.587
8.495,9.804,93.587
8.496,9.804,93.587
8.497,9.804,93.588
8.498,9.804,93.588
8.499,9.804,93.588
8.5,9.804,93.588
8.501,9.804,93.588
8.502,9.804,93.588
8.503,9.804,93.588
8.504,9.804,93.588
8.505,9.804,93.588
8.506,9.804,93.588
8.507,9.804,93.588
8.508,9.804,93.588
8.509,9.804,93.588
8.51,9.804,93.588
8.511,9.804,93.588
8.512,9.804,93.588
8.513,9.804,93.588
8.514,9.804,93.588
8.515,9.804,93.588
8.516,9.804,93.588
8.517,9.804,93.588
8.518,9.804,93.588
8.519,9.804,93.588
8.52,9.804,93.588
8.521,9.804,93.588
8.522,9.804,93.588
8.523,9.804,93.588
8.524,9.804,93.588
8.525,9.804,93.588
8.526,9.804,93.588
8.527,9.804,93.589
8.528,9.804,93.589
8.529,9.804,93.589
8.53,9.804,93.589
8.531,9.804,93.589
8.532,9.804,93.589
8.533,9.804,93.589
8.534,9.804,93.589
8.535,9.804,93.589
8.536,9.804,93.589
8.537,9.804,93.589
8.538,9.804,93.589
8.539,9.804,93.589
8.54,9.804,93.589
8.541,9.804,93.589
8.542,9.804,93.589
8.543,9.804,93.589
8.544,9.804,93.589
8.545,9.804,93.589
8.546,9.804,93.589
8.547,9.804,93.589
8.548,9.804,93.589
8.549,9.804,93.589
8.55,9.804,93.589
8.551,9.804,93.589
8.552,9.804,93.589
8.553,9.804,93.589
8.554,9.804,93.589
8.555,9.804,93.589
8.556,9.804,93.589
8.557,9.804,93.589
8.558,9.804,93.59
8.559,9.804,93.59
8.56,9.804,93.59
8.561,9.804,93.59
8.562,9.804,93.59
8.563,9.804,93.59
8.564,9.804,93.59
8.565,9.804,93.59
8.566,9.804,93.59
8.567,9.804,93.59
8.568,9.804,93.59
8.569,9.804,93.59
8.57,9.804,93.59
8.571,9.804,93.59
8.572,9.804,93.59
8.573,9.804,93.59
8.574,9.804,93.59
8.575,9.804,93.59
8.576,9.804,93.59
8.577,9.804,93.59
8.578,9.804,93.59
8.579,9.804,93.59
8.58,9.804,93.59
8.581,9.804,93.59
8.582,9.804,93.59
8.583,9.804,93.59
8.584,9.804,93.59
8.585,9.804,93.59
8.586,9.804,93.59
8.587,9.804,93.59
8.588,9.804,93.59
8.589,9.804,93.59
8.59,9.804,93.591
8.591,9.804,93.591
8.592,9.804,93.591
8.593,9.804,93.591
8.594,9.804,93.591
8.595,9.804,93.591
8.596,9.804,93.591
8.597,9.804,93.591
8.598,9.804,93.591
8.599,9.804,93.591
8.6,9.804,93.591
8.601,9.804,93.591
8.602,9.804,93.591
8.603,9.804,93.591
8.604,9.804,93.591
8.605,9.804,93.591
8.606,9.804,93.591
8.607,9.804,93.591
8.608,9.804,93.591
8.609,9.804,93.591
8.61,9.804,93.591
8.611,9.804,93.591
8.612,9.804,93.591
8.613,9.804,93.591
8.614,9.804,93.591
8.615,9.804,93.591
8.616,9.804,93.591
8.617,9.804,93.591
8.618,9.804,93.591
8.619,9.804,93.591
8.62,9.804,93.591
8.621,9.804,93.591
8.622,9.804,93.591
8.623,9.804,93.591
8.624,9.804,93.592
8.625,9.804,93.592
8.626,9.804,93.592
8.627,9.804,93.592
8.628,9.804,93.592
8.629,9.804,93.592
8.63,9.804,93.592
8.631,9.804,93.592
8.632,9.804,93.592
8.633,9.804,93.592
8.634,9.804,93.592
8.635,9.804,93.592
8.636,9.804,93.592
8.637,9.804,93.592
8.638,9.804,93.592
8.639,9.804,93.592
8.64,9.804,93.592
8.641,9.804,93.592
8.642,9.804,93.592
8.643,9.804,93.592
8.644,9.804,93.592
8.645,9.804,93.592
8.646,9.804,93.592
8.647,9.804,93.592
8.648,9.804,93.592
8.649,9.804,93.592
8.65,9.804,93.592
8.651,9.804,93.592
8.652,9.804,93.592
8.653,9.804,93.592
8.654,9.804,93.592
8.655,9.804,93.592
8.656,9.804,93.592
8.657,9.804,93.592
8.658,9.804,93.593
8.659,9.804,93.593
8.66,9.804,93.593
8.661,9.804,93.593
8.662,9.804,93.593
8.663,9.804,93.593
8.664,9.804,93.593
8.665,9.804,93.593
8.666,9.804,93.593
8.667,9.804,93.593
8.668,9.804,93.593
8.669,9.804,93.593
8.67,9.804,93.593
8.671,9.804,93.593
8.672,9.804,93.593
8.673,9.804,93.593
8.674,9.804,93.593
8.675,9.804,93.593
8.676,9.804,93.593
8.677,9.804,93.593
8.678,9.804,93.593
8.679,9.804,93.593
8.68,9.804,93.593
8.681,9.804,93.593
8.682,9.804,93.593
8.683,9.804,93.593
8.684,9.804,93.593
8.685,9.804,93.593
8.686,9.804,93.593
8.687,9.804,93.593
8.688,9.804,93.593
8.689,9.804,93.593
8.69,9.804,93.593
8.691,9.804,93.593
8.692,9.804,93.593
8.693,9.804,93.593
8.694,9.804,93.594
8.695,9.804,93.594
8.696,9.804,93.594
8.697,9.804,93.594
8.698,9.804,93.594
8.699,9.804,93.594
8.7,9.804,93.594
8.701,9.804,93.594
8.702,9.804,93.594
8.703,9.804,93.594
8.704,9.804,93.594
8.705,9.804,93.594
8.706,9.804,93.594
8.707,9.804,93.594
